planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary,habitability_probability,habitability_rank
HATS-35 b,HATS-35,16.409976,1.464,388.38826,1.222,1.8209993,0.03199,2037.0,0.484,6300.0,0.46538,0.21,G0 V,0.2558325597021527,1.0,0.056620160636513,False,False,False,True,False,False,False,11.28223870967742,192.337705,-0.303414073266184,-0.358973718084907,3.473087818696884,-0.8460000000000001,0.7908121410992617,0.49225,1.0952380952380951,0,9.466893e-06,3785
WASP-33 b,WASP-33,18.819911,1.679,1042.4824,3.28,1.21987016,0.0259,2723.0,0.86,7430.0,-0.02687,0.1,G0 V,0.2147016285755228,1.0,0.0311057964306946,False,False,False,True,False,False,False,13.225734677419355,846.4318450000001,-0.323097291799535,-0.3894172488346226,5.4164305949008495,-0.4700000000000001,2.02679792179382,0.0,0.5714285714285715,0,9.466893e-06,3786
Kepler-1037 b,Kepler-1037,1.61,0.14363483,196.050555,,1.063788673,0.0198,1652.0,1.33,5265.0,-0.02687,0.46,G0 V,0.4840643589835339,1.0,0.0208442568914676,False,False,False,True,False,False,False,-0.6532258064516127,0.0,-0.3282079840172361,-0.4199107689615957,2.382436260623229,0.0,-0.3412633305988515,0.0,2.285714285714286,0,9.466893e-06,3787
HAT-P-37 b,HAT-P-37,13.204,1.178,371.528,1.169,2.797436,0.0379,1271.0,0.89,5500.0,-0.208,0.03,G0 V,0.3357452418742688,1.0,0.1007705397768979,False,False,False,True,False,False,False,8.696774193548386,175.47744500000002,-0.2714418801529303,-0.3294299961258232,1.3031161473087818,-0.44,-0.0842220399234345,-0.1811299999999999,0.2380952380952381,0,9.466893e-06,3788
WASP-140 b,WASP-140,16.14096,1.44,775.5052,2.44,2.2359835,0.0323,1320.0,1.1,5260.0,-0.02687,0.12,K0,0.3130087861262048,0.9,0.0697333798229644,False,False,False,False,True,False,False,11.065290322580642,579.4546449999999,-0.2898259369524331,-0.3574240473899296,1.4419263456090652,-0.2299999999999999,-0.3467322942302434,0.0,0.6666666666666666,0,9.466893e-06,3789
Kepler-1320 b,Kepler-1320,1.71,0.15255624,196.050555,,0.868386528,0.0164,1409.0,1.33,4790.0,-0.02687,0.08,G0 V,0.5144504410113117,1.0,0.0141410810032698,False,False,False,True,False,False,False,-0.5725806451612901,0.0,-0.3346061817853905,-0.4369071572290888,1.6940509915014164,0.0,-0.8608148755810774,0.0,0.4761904761904762,0,9.466893e-06,3790
HATS-4 b,HATS-4,11.433,1.02,420.471,1.323,2.516729,0.0362,1315.0,1.55,5403.0,-0.187,0.43,G,0.3435785178327254,1.0,0.0871914847525861,False,False,False,True,False,False,False,7.268548387096772,224.420445,-0.2806332782356141,-0.3379281902595697,1.4277620396600563,0.2199999999999999,-0.1903199343724364,-0.16013,2.142857142857143,0,9.466893e-06,3791
WASP-18 b,WASP-18,13.89913607,1.24,3241.8497514,10.2,0.94145223,0.02024,2429.0,6.6,6432.0,0.42813,0.107,G0 V,0.2460541595552998,1.0,0.0188757205323694,False,False,False,True,False,False,False,9.257367798387095,3045.7991964000003,-0.3322137371606653,-0.417711236362273,4.583569405099151,5.27,0.9351927809680064,0.455,0.6047619047619048,0,9.466893e-06,3792
Kepler-1039 b,Kepler-1039,3.48,0.31046534,196.050555,,0.934884242,0.0184,2081.0,1.33,4777.0,-0.02687,0.56,G0 V,0.3729177334099113,1.0,0.017055592995911,False,False,False,True,False,False,False,0.8548387096774193,0.0,-0.3324287976768272,-0.4269092817776223,3.5977337110481584,0.0,-0.8750341810226961,0.0,2.7619047619047623,0,9.466893e-06,3793
WASP-135 b,WASP-135,14.5717,1.3,603.877,1.9,1.4013794,0.0243,811.0,1.16,5675.0,-0.02687,0.02,G5 V,0.3943392843401187,1.0,0.0334865343405662,False,False,False,True,False,False,False,9.799758064516128,407.8264449999999,-0.3171539997529334,-0.3974155491957958,0.0,-0.1700000000000001,0.1071916871752802,0.0,0.1904761904761905,0,9.466893e-06,3794
KELT-14 b,KELT-14,17.03768,1.52,380.12468,1.196,1.7100588,0.02956,1904.0,0.421,5802.0,0.27875,0.326,G0 V,0.2613715961407002,1.0,0.0493132065284496,False,False,False,True,False,False,False,11.788451612903224,184.074125,-0.3070466805719939,-0.3711211367584388,3.096317280453258,-0.909,0.2461033634126333,0.30562,1.6476190476190478,0,9.466893e-06,3795
WASP-133 b,WASP-133,13.56289,1.21,368.6828,1.16,2.176423,0.0345,1790.0,0.88,5700.0,-0.02687,0.29,G4,0.2858601745609446,1.0,0.0724012104285037,False,False,False,True,False,False,False,8.986201612903225,172.63224499999998,-0.2917761707032968,-0.3464263843933164,2.773371104815864,-0.45,0.1345365053322395,0.0,1.4761904761904765,0,9.466893e-06,3796
WASP-173 A b,WASP-173 A,14.403565,1.285,1102.8701,3.47,1.3866529,0.02508,1842.0,2.02,5767.0,0.08279,0.259,G2,0.2776287479890156,1.0,0.0341861907364067,False,False,False,True,False,False,False,9.664165322580644,906.819545,-0.3176362004955748,-0.3935163777697239,2.9206798866855523,0.69,0.2078206179928903,0.10966,1.3285714285714287,0,9.466893e-06,3797
WASP-144 b,WASP-144,9.52765,0.85,139.8452,0.44,2.2783152,0.0316,1260.0,0.95,5200.0,-0.02687,0.18,K2 V,0.3670520516399867,0.9,0.069521174875471,False,False,False,False,True,False,False,5.731975806451612,-56.205355,-0.2884398386142486,-0.3609233037979429,1.271954674220963,-0.3800000000000001,-0.4123598578069455,0.0,0.9523809523809524,0,9.466893e-06,3798
Kepler-845 b,Kepler-845,2.1,0.18734977,196.050555,,0.927859821,0.017,1470.0,1.33,4911.0,-0.02687,0.04,G0 V,0.4858435022818925,1.0,0.0156505063729727,False,False,False,True,False,False,False,-0.2580645161290321,0.0,-0.3326588035181899,-0.4339077945936488,1.86685552407932,0.0,-0.7284659557013946,0.0,0.2857142857142857,0,9.466893e-06,3799
NGTS-17 b,NGTS-17,13.89913607,1.24,242.82090295,0.764,3.24253,0.0391,1457.0,0.5,5650.0,-0.02687,0.15,G4 V,0.3118229759490019,1.0,0.1193666015981734,False,False,False,True,False,False,False,9.257367798387095,46.77034795,-0.2568678362629879,-0.3234312708549433,1.830028328611898,-0.8300000000000001,0.079846869018321,0.0,0.8095238095238095,0,9.466893e-06,3800
NGTS-5 b,NGTS-5,12.733424,1.136,72.78307,0.229,3.3569866,0.0382,952.0,1.33,4987.0,-0.02687,0.12,K2 V,0.3831528053613934,0.9,0.1206561382260238,False,False,False,False,True,False,False,8.317277419354836,-123.267485,-0.2531200986797053,-0.3279303148081033,0.3994334277620396,0.0,-0.6453377085042384,0.0,0.6666666666666666,0,9.466893e-06,3801
OGLE-TR-113 b,OGLE-TR-113,12.453199,1.111,394.1092,1.24,1.4324757,0.02278,1355.0,1.21,4804.0,-0.02687,0.15,G0 V,0.3315417263670169,1.0,0.0321106855963405,False,False,False,True,False,False,False,8.09128951612903,198.058645,-0.316135790473512,-0.4050139345389105,1.5410764872521243,-0.1200000000000001,-0.8455017774131802,0.0,0.8095238095238095,0,9.466893e-06,3802
LTT 9779 b,LTT 9779,4.72,0.4210902,29.32,0.09225057,0.792052,0.01679,1978.0,1.536,5443.0,-0.16749,0.27,G7 V,0.3562030712666237,1.0,0.013210903542565,False,False,False,True,False,False,False,1.8548387096774188,-166.730555,-0.3371056600110912,-0.4349575715160528,3.305949008498584,0.2059999999999999,-0.1465682253213016,-0.14062,1.3809523809523812,0,9.466893e-06,3803
HAT-P-7 b,HAT-P-7,15.905571,1.419,566.05523,1.781,2.2047354,0.0355,2200.0,0.8,6350.0,-0.02687,0.26,G0 V,0.248800426605169,1.0,0.0753561490781333,False,False,False,True,False,False,False,10.875460483870969,370.004675,-0.2908491167321589,-0.3414274466675831,3.9348441926345608,-0.53,0.8455017774131802,0.0,1.3333333333333337,0,9.466893e-06,3804
HAT-P-23 b,HAT-P-23,15.334,1.368,664.237,2.09,1.212884,0.0232,2056.0,1.01,5905.0,0.199,0.15,G0,0.2593945698555891,1.0,0.0277502831962022,False,False,False,True,False,False,False,10.414516129032256,468.186445,-0.3233260448325171,-0.4029143806941025,3.5269121813031163,-0.32,0.3587640142193054,0.22587,0.8095238095238095,0,9.466893e-06,3805
TrES-5 b,TrES-5,13.383546,1.194,568.9157,1.79,1.48224686,0.02459,1480.0,1.31,5171.0,-0.02687,0.2,G0 V,0.3127697676309604,1.0,0.0357999172501471,False,False,False,True,False,False,False,8.84156935483871,372.865145,-0.314506096363294,-0.3959658572553332,1.8951841359773367,-0.02,-0.4440798468690183,0.0,1.0476190476190477,0,9.466893e-06,3806
OGLE-TR-132 b,OGLE-TR-132,13.775861,1.229,371.8611,1.17,1.68986531,0.03026,1991.0,0.78,6210.0,-0.02687,0.37,G0 V,0.2709591469059652,1.0,0.0498708412471739,False,False,False,True,False,False,False,9.15795241935484,175.81054500000002,-0.3077078910343931,-0.3676218803504255,3.3427762039660056,-0.55,0.6923707957342083,0.0,1.8571428571428568,0,9.466893e-06,3807
Kepler-1814 b,Kepler-1814,2.62,0.23374115,196.050555,,2.935359333,0.0371,1023.0,1.33,4922.0,-0.02687,0.2,G0 V,0.5438388072453829,1.0,0.1033701843908557,False,False,False,True,False,False,False,0.1612903225806452,0.0,-0.2669257538771568,-0.3334291463064099,0.6005665722379604,0.0,-0.7164342357123326,0.0,1.0476190476190477,0,9.466893e-06,3808
K2-283 b,K2-283,3.52,0.31403337,196.050555,,1.921036,0.0291,1186.0,1.33,5060.0,-0.02687,0.28,G0 V,0.4794672740066779,1.0,0.054395517732989,False,False,False,True,False,False,False,0.8870967741935483,0.0,-0.3001384971937026,-0.3734206481122761,1.0623229461756374,0.0,-0.5654908394859174,0.0,1.4285714285714288,0,9.466893e-06,3809
TrES-1 b,TrES-1,11.96,1.067,238.998,0.752,3.030065,0.03925,1140.0,0.769,5230.0,-0.359,0.02,G0 V,0.3611998497432036,1.0,0.112372917322334,False,False,False,True,False,False,False,7.693548387096774,42.94744499999999,-0.2638247357832614,-0.3226814301960833,0.9320113314447592,-0.561,-0.3795460760185944,-0.33213,0.1904761904761905,0,9.466893e-06,3810
55 Cnc e,55 Cnc,2.08,0.18556517,7.81,0.02457288,0.7365437,0.01544,1958.0,4.78,5234.0,-0.02687,0.31,G0 V,0.4269513645492844,1.0,0.0113080569713217,False,False,False,True,False,False,False,-0.2741935483870966,-188.240555,-0.3389232095634467,-0.4417061374457928,3.249291784702549,3.45,-0.375170905113481,0.0,1.5714285714285716,0,9.466893e-06,3811
HAT-P-69 b,HAT-P-69,18.786284,1.676,1137.8314,3.58,4.7869491,0.06555,1930.0,1.02,7394.0,1.0,-0.069,G0 V,0.2529684411787994,1.0,0.2729119138477725,False,False,False,True,False,False,False,13.198616129032256,941.780845,-0.2062977729777822,-0.191209368009298,3.169971671388102,-0.31,1.9874213836477987,1.02687,-0.2333333333333333,0,9.452179e-06,3812
HD 51608 b,HD 51608,2.42,,196.050555,,14.0726,0.1059,811.0,1.33,5358.0,-0.24413,-0.07,G7 V,0.6074189989431872,1.0,0.912398502969194,False,False,False,True,False,False,False,0.0,0.0,0.0977492008373741,0.0104977692240398,0.0,0.0,-0.239540607054963,-0.21726,-0.2380952380952381,0,9.452179e-06,3813
TOI-559 b,TOI-559,12.22899794,1.091,1910.14872607,6.01,6.9839095,0.0723,1180.0,5.74,5925.0,0.22737,-0.069,G V,0.3538229158932756,1.0,0.4087508088433336,False,False,False,True,False,False,False,7.910482209677418,1714.09817107,-0.1343610645654795,-0.1574665383605983,1.045325779036827,4.41,0.3806398687448728,0.2542399999999999,-0.2333333333333333,0,9.452179e-06,3814
K2-372 b,K2-372,2.945,0.26273575,196.050555,,9.844077,0.1038,811.0,1.33,5479.0,-0.02687,-0.064,G0 V,0.5831931507287414,1.0,0.7039957181027023,False,False,False,True,False,False,False,0.4233870967741934,0.0,-0.0407084728037688,0.0,0.0,0.0,-0.1071916871752802,0.0,-0.2095238095238095,0,9.452179e-06,3815
K2-358 b,K2-358,2.68,0.239094,196.050555,,11.2510285,0.0863,888.0,1.33,5650.0,-0.02687,-0.07,G0 V,0.5737002405004387,1.0,0.6785226411674489,False,False,False,True,False,False,False,0.2096774193548388,0.0,0.0053603866102432,-0.0874814102003324,0.2181303116147308,0.0,0.079846869018321,0.0,-0.2380952380952381,0,9.452179e-06,3816
K2-159 b,K2-159,2.26,0.2016237,196.050555,,12.42205,0.1013,684.0,1.33,5425.0,-0.02687,-0.07,G0 V,0.6575838062094037,1.0,0.8146360810091581,False,False,False,True,False,False,False,-0.1290322580645162,0.0,0.0437040145563988,-0.0124973443143332,-0.3597733711048159,0.0,-0.1662564943943122,0.0,-0.2380952380952381,0,9.452179e-06,3817
K2-208 b,K2-208,1.67462172,0.1494,196.050555,,4.19097,0.04878,1122.0,1.33,5500.0,-0.20135,-0.064,G0 V,0.5701873494043391,1.0,0.1860110062308344,False,False,False,True,False,False,False,-0.6011115161290321,0.0,-0.2258123599209636,-0.2750415536698452,0.8810198300283286,0.0,-0.0842220399234345,-0.17448,-0.2095238095238095,0,9.452179e-06,3818
TOI-6054.02,TOI-6054,2.82,0.25158398,9.3,0.02926107,12.563636,0.1079,1143.0,2.25,6047.0,0.52244,-0.07,G0 V,0.511051085282248,1.0,0.8568024021033219,False,False,False,True,False,False,False,0.3225806451612902,-186.750555,0.0483400702619383,0.0204956446755064,0.9405099150141644,0.92,0.5140825813508341,0.54931,-0.2380952380952381,0,9.452179e-06,3819
TOI-6054.01,TOI-6054,2.64,0.23552543,12.5,0.0393294,7.501428,0.0763,1360.0,3.7,6047.0,0.52244,-0.07,G0 V,0.4804338258364002,1.0,0.4525770117064484,False,False,False,True,False,False,False,0.1774193548387098,-183.550555,-0.1174155714048053,-0.1374707874576652,1.5552407932011332,2.37,0.5140825813508341,0.54931,-0.2380952380952381,0,9.452179e-06,3820
TOI-871 b,TOI-871,1.664,0.14845239,196.050555,,14.362565,0.1054,621.0,1.33,4929.0,-0.56004,-0.07,G0 V,0.7219558619679884,1.0,0.9218012613792484,False,False,False,True,False,False,False,-0.6096774193548387,0.0,0.1072437404998885,0.0079983003611732,-0.5382436260623229,0.0,-0.7087776866283839,-0.53317,-0.2380952380952381,0,9.452179e-06,3821
WASP-67 b,WASP-67,12.89035,1.15,136.6669,0.43,4.61442,0.1038,811.0,1.33,5200.0,-0.02687,-0.07,G0 V,0.4073920531302187,1.0,0.3913504946265496,False,False,False,True,False,False,False,8.443830645161288,-59.383655000000005,-0.2119470216211974,0.0,0.0,0.0,-0.4123598578069455,0.0,-0.2380952380952381,0,9.452179e-06,3822
WASP-17 b,WASP-17,21.18501,1.89,162.0933,0.51,3.73,0.1038,1740.0,1.33,6548.0,0.61272,-0.07,G0 V,0.2568687247234472,1.0,0.3272685840772579,False,False,False,True,False,False,False,15.133072580645155,-33.957255,-0.240906243487012,0.0,2.631728045325779,0.0,1.0620727372162977,0.63959,-0.2380952380952381,0,9.452179e-06,3823
HD 63433 b,HD 63433,2.14,0.191,21.755,0.06844888,7.1079475,0.1038,967.11,12.998,5553.0,-0.1261,-0.07,G5 V,0.5796954213318277,1.0,0.5526227941356793,False,False,False,True,False,False,False,-0.225806451612903,-174.295555,-0.130299596075631,0.0,0.4422379603399434,11.668,-0.0262510254306808,-0.0992299999999999,-0.2380952380952381,0,9.452179e-06,3824
XO-6 b,XO-6,23.20263,2.07,1398.452,4.4,3.7650007,0.0815,1577.0,0.62,6720.0,-0.02687,-0.07,F5,0.2620629165257261,0.7,0.2676177920706681,False,False,True,False,False,False,False,16.760185483870963,1202.401445,-0.2397601895344116,-0.1114763112838521,2.169971671388102,-0.7100000000000001,1.250205086136177,0.0,-0.2380952380952381,0,9.452179e-06,3825
Kepler-1696 b,Kepler-1696,2.35,0.20965332,196.050555,,65.941326,0.3245,454.0,1.33,5982.0,-0.02687,-0.04,G0 V,0.7539034280199535,1.0,3.1089698960988352,False,False,False,True,False,False,False,-0.0564516129032256,0.0,1.7961254747017643,1.1032655560693352,-1.0113314447592068,0.0,0.4429860541427399,0.0,-0.0952380952380952,0,9.451611e-06,3826
Kepler-1894 b,Kepler-1894,1.26,0.11240986,196.050555,,2.76263462,0.0385,1232.0,1.33,5772.0,-0.02687,-0.02,G0 V,0.5746618315381763,1.0,0.1010766425450145,False,False,False,True,False,False,False,-0.9354838709677415,0.0,-0.2725814076225223,-0.3264306334903832,1.1926345609065157,0.0,0.2132895816242822,0.0,0.0,0,9.444448e-06,3827
TOI-5349 b,TOI-5349,10.2,0.91,127.4,0.4,3.317921,0.0369,719.0,0.66,3751.0,-1.20066,0.5,M1+/-0.5,0.4539120103671371,0.5,0.1154971226357672,False,False,False,False,False,True,False,6.274193548387095,-68.650555,-0.2543992526763598,-0.3344289338515565,-0.2606232294617563,-0.67,-1.997265518184304,-1.17379,2.4761904761904763,0,9.4411425e-06,3828
HATS-74 A b,HATS-74 A,11.56766808,1.032,464.02947422,1.46,1.73185606,0.02384,895.1,1.64,3776.9,-1.2161,0.514,G0 V,0.4029633136788135,1.0,0.0404578787697442,False,False,False,True,False,False,False,7.377151677419354,267.97891922,-0.3063329566756473,-0.3997150605496332,0.238243626062323,0.3099999999999998,-1.968936286573694,-1.18923,2.542857142857143,0,9.4411425e-06,3829
Kepler-1158 b,Kepler-1158,2.32,0.20697689,196.050555,,13.53953595,0.1246,1079.0,1.33,6109.0,-0.02687,0.2,G0 V,0.5450785202463495,1.0,0.9884350725594682,False,False,False,True,False,False,False,-0.0806451612903226,0.0,0.0802946881707229,0.1039779046952522,0.7592067988668555,0.0,0.581897730380093,0.0,1.0476190476190477,0,9.393785e-06,3830
Kepler-248 c,Kepler-248,4.14,0.3693467,196.050555,,16.23947096,0.1229,598.0,1.33,5191.0,-0.02687,0.34,G0 V,0.606901271366027,1.0,1.0972216491717373,False,False,False,True,False,False,False,1.387096774193548,0.0,0.1687006683361084,0.0954797105615056,-0.603399433427762,0.0,-0.4222039923434509,0.0,1.7142857142857146,0,9.393785e-06,3831
TOI-2019 b,TOI-2019,5.33275337,0.47575721,34.4,0.1082345,15.3444,0.128,917.46,1.25,5626.0,0.44075,0.409,G0 V,0.485008046103662,1.0,1.086567777215319,False,False,False,True,False,False,False,2.348994653225806,-161.650555,0.1393926941651403,0.1209742929627454,0.3015864022662891,-0.08,0.0535958435876401,0.46762,2.0428571428571427,0,9.393785e-06,3832
Kepler-209 b,Kepler-209,2.6,0.23195686,196.050555,,16.08786478,0.1194,719.0,1.33,5514.0,-0.02687,0.02,G0 V,0.6272672277245517,1.0,1.0718887254597875,False,False,False,True,False,False,False,0.1451612903225807,0.0,0.1637365144241112,0.0779834285214392,-0.2606232294617563,0.0,-0.0689089417555373,0.0,0.1904761904761905,0,9.393785e-06,3833
HD 168009 b,HD 168009,2.42,,196.050555,,15.1479,0.1192,811.0,1.33,5778.33,-0.02687,0.0183,G0 V,0.6074189989431872,1.0,1.031627998630191,False,False,False,True,False,False,False,0.0,0.0,0.1329585485141684,0.0769836409762925,0.0,0.0,0.2202132895816242,0.0,0.1823809523809524,0,9.393785e-06,3834
K2-259 b,K2-259,2.32,0.20697654,196.050555,,15.48043,0.1271,795.0,1.33,6059.0,-0.02687,0.16,G0 V,0.6174033750669754,1.0,1.0877409603369383,False,False,False,True,False,False,False,-0.0806451612903226,0.0,0.143846825630289,0.1164752490095853,-0.0453257790368272,0.0,0.5272080940661744,0.0,0.8571428571428571,0,9.393785e-06,3835
HD 179079 b,HD 179079,2.42,,196.050555,,14.476,0.1216,811.0,1.33,5684.0,0.382,0.25,G5 IV,0.6074189989431872,1.0,1.0153327035099629,False,False,False,True,False,False,False,0.0,0.0,0.1109580270745348,0.0889810915180523,0.0,0.0,0.1170358217117856,0.40887,1.2857142857142858,0,9.393785e-06,3836
Kepler-1664 b,Kepler-1664,2.75,0.24533899,196.050555,,14.3868109,0.1189,810.0,1.33,5914.0,-0.02687,0.16,G0 V,0.5919682500135429,1.0,0.997166993341181,False,False,False,True,False,False,False,0.2661290322580645,0.0,0.1080376420369821,0.0754839596585725,-0.0028328611898017,0.0,0.3686081487558107,0.0,0.8571428571428571,0,9.393785e-06,3837
HD 176986 c,HD 176986,2.42,,196.050555,,16.8191,0.11878,811.0,1.33,4931.0,-0.48017,0.03,K2.5 V,0.6074189989431872,0.9,1.0978695789274997,False,False,False,False,True,False,False,0.0,0.0,0.1876798931040118,0.0748840871314845,0.0,0.0,-0.7065901011758272,-0.4533,0.2380952380952381,0,9.393785e-06,3838
Kepler-1668 b,Kepler-1668,4.47,0.39878738,196.050555,,15.4339775,0.124,721.0,1.33,5900.0,-0.02687,0.07,G0 V,0.5561749384937151,1.0,1.0694626048262188,False,False,False,True,False,False,False,1.6532258064516123,0.0,0.1423257968727735,0.1009785420598122,-0.254957507082153,0.0,0.3532950505879136,0.0,0.4285714285714286,0,9.393785e-06,3839
Kepler-473 b,Kepler-473,4.32,0.38540525,196.050555,,14.55730897,0.1186,879.0,1.33,5774.0,-0.02687,0.14,G0 V,0.5186230969256093,1.0,1.003017577797393,False,False,False,True,False,False,False,1.532258064516129,0.0,0.1136203871544864,0.0739842783408525,0.1926345609065155,0.0,0.2154771670768389,0.0,0.761904761904762,0,9.393785e-06,3840
Kepler-313 b,Kepler-313,2.53,0.22571187,196.050555,,14.97031664,0.1215,883.0,1.33,5726.0,-0.02687,0.21,G0 V,0.5818698406178556,1.0,1.0363444220458211,False,False,False,True,False,False,False,0.0887096774193547,0.0,0.1271438044763619,0.088481197745479,0.2039660056657223,0.0,0.1629751162154771,0.0,1.0952380952380951,0,9.393785e-06,3841
Kepler-378 b,Kepler-378,2.38,0.21232974,196.050555,,16.09231474,0.1236,812.0,1.33,4799.0,-0.02687,0.56,G0 V,0.6091625994580067,1.0,1.0949422629762502,False,False,False,True,False,False,False,-0.032258064516129,0.0,0.1638822227741417,0.0989789669695189,0.0028328611898017,0.0,-0.850970741044572,0.0,2.7619047619047623,0,9.393785e-06,3842
Kepler-1079 b,Kepler-1079,3.14,0.28013252,196.050555,,13.24503188,0.1231,1152.0,1.33,5750.0,-0.02687,0.38,G0 V,0.4977950192481636,1.0,0.967160037673886,False,False,False,True,False,False,False,0.5806451612903226,0.0,0.0706515223631707,0.0964794981066523,0.9660056657223796,0.0,0.189226141646158,0.0,1.9047619047619049,0,9.393785e-06,3843
Kepler-1753 b,Kepler-1753,2.27,0.20251618,196.050555,,16.00454026,0.1179,586.0,1.33,5178.0,-0.02687,0.02,G0 V,0.695448302538018,1.0,1.0601954884635914,False,False,False,True,False,False,False,-0.1209677419354837,0.0,0.1610081576914021,0.0704850219328392,-0.6373937677053825,0.0,-0.4364232977850697,0.0,0.1904761904761905,0,9.393785e-06,3844
